ROUTEVIEWS_COLLECTOR|AS_NUMBER|PEERING_ADDRESS|PREFIXES|CC|REGION|ASNAME
route-views4.routeviews.org|58682|103.15.40.17|89677|BD|apnic |LEVEL3-BD Level3 Carrier Ltd., BD
route-views4.routeviews.org|63956|103.52.116.4|924478|AU|apnic |INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD, AU
route-views4.routeviews.org|133950|103.96.117.253|943776|NZ|apnic |HOOPLAHOSTING-AS-AP Hoopla Hosting Limited, NZ
route-views4.routeviews.org|58511|103.247.3.36|928263|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views4.routeviews.org|58511|103.247.3.143|928262|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views4.routeviews.org|36236|104.225.4.202|954240|US|arin |NETACTUATE, US
route-views4.routeviews.org|34288|109.233.180.32|937517|CH|ripencc|AS34288 EDU-ZG-CH - Public Schools in the Canton of Zug, CH
route-views4.routeviews.org|45437|114.141.109.44|907994|AU|apnic |RWTS-AS-AP Real World - The Core, AU
route-views4.routeviews.org|38726|119.18.185.44|924688|VN|apnic |VTCDIGICOM-AS-VN VTC DIGICOM, VN
route-views4.routeviews.org|2914|129.250.1.248|913259|US|arin |NTT-LTD-2914, US
route-views4.routeviews.org|1351|132.198.255.254|948856|US|arin |UVM-EDU-AS, US
route-views4.routeviews.org|2518|133.205.1.142|920435|JP|apnic |BIGLOBE BIGLOBE Inc., JP
route-views4.routeviews.org|19782|149.165.255.64|28278|US|arin |INDIANAGIGAPOP, US
route-views4.routeviews.org|19782|149.165.255.65|28278|US|arin |INDIANAGIGAPOP, US
route-views4.routeviews.org|32653|154.72.103.192|191988|ZA|afrinic|ENETWORKS, ZA
route-views4.routeviews.org|204028|185.118.196.1|930704|DE|ripencc|DOLPHINIT, DE
route-views4.routeviews.org|61138|185.121.168.1|927437|US|ripencc|ZAPPIE-HOST-AS Zappie Host, US
route-views4.routeviews.org|14041|192.43.217.142|913405|US|arin |AS14041, US
route-views4.routeviews.org|14041|192.43.217.143|913406|US|arin |AS14041, US
route-views4.routeviews.org|30950|193.28.236.32|912987|NO|ripencc|EVINY-AS30950 Norway, NO
route-views4.routeviews.org|3267|194.85.40.15|921552|RU|ripencc|RUNNET, RU
route-views4.routeviews.org|19754|198.98.84.183|915036|US|arin |FNL-33-19754, US
route-views4.routeviews.org|24482|203.175.175.15|956281|SG|apnic |SGGS-AS-AP SG.GS, SG
route-views4.routeviews.org|2518|2001:260:300:1::1:30|185717|JP|apnic |BIGLOBE BIGLOBE Inc., JP
route-views4.routeviews.org|7575|2001:388:1::16|6282|AU|apnic |AARNET-AS-AP Australian Academic and Research Network AARNet, AU
route-views4.routeviews.org|2914|2001:418:0:1000::f003|170008|US|arin |NTT-LTD-2914, US
route-views4.routeviews.org|30950|2001:67c:324::32|174588|NO|ripencc|EVINY-AS30950 Norway, NO
route-views4.routeviews.org|1299|2001:2034:0:139::1|173193|SE|ripencc|TWELVE99 Arelion, fka Telia Carrier, SE
route-views4.routeviews.org|34288|2001:4b27:ffff::32|187452|CH|ripencc|AS34288 EDU-ZG-CH - Public Schools in the Canton of Zug, CH
route-views4.routeviews.org|63956|2402:1b80::1|175778|AU|apnic |INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD, AU
route-views4.routeviews.org|63956|2402:1b80:1000::1|175779|AU|apnic |INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD, AU
route-views4.routeviews.org|38883|2402:7400:0:c::18|184869|AU|apnic |FIRENET-AS-AP FireNet Pty Ltd, AU
route-views4.routeviews.org|58682|2404:c900:1::17|26556|BD|apnic |LEVEL3-BD Level3 Carrier Ltd., BD
route-views4.routeviews.org|24482|2405:4200:100::15|185427|SG|apnic |SGGS-AS-AP SG.GS, SG
route-views4.routeviews.org|45437|2406:a800:ffff::1|181203|AU|apnic |RWTS-AS-AP Real World - The Core, AU
route-views4.routeviews.org|19754|2607:b580::15|145954|US|arin |FNL-33-19754, US
route-views4.routeviews.org|36236|2607:fc50:2000:99::1eb|188583|US|arin |NETACTUATE, US
route-views4.routeviews.org|1351|2620:104:e000:1000::2|184627|US|arin |UVM-EDU-AS, US
route-views4.routeviews.org|56665|2a00:4180:1:100:31:204:89:250|186333|LU|ripencc|TANGO-TELINDUS, LU
route-views4.routeviews.org|61138|2a06:1280:ae02::1|185941|US|ripencc|ZAPPIE-HOST-AS Zappie Host, US
route-views4.routeviews.org|204028|2a06:9500:7:11::1|186952|DE|ripencc|DOLPHINIT, DE
route-views5.routeviews.org|56987|5.180.58.0|921259|FR|ripencc|AS-ABACLOUDA, FR
route-views5.routeviews.org|40864|23.159.240.61|914604|CA|arin |TARGO, CA
route-views5.routeviews.org|208594|45.94.151.1|926210|TR|ripencc|NETBONE, TR
route-views5.routeviews.org|41666|91.216.79.0|943850|FI|ripencc|PYRO-AS Institute for Pyrotechnical Cleaning, FI
route-views5.routeviews.org|58511|103.247.3.36|928263|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views5.routeviews.org|58511|103.247.3.142|928274|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views5.routeviews.org|33185|170.39.196.254|938177|CA|arin |HIVE-DATA-CENTER, CA
route-views5.routeviews.org|141776|174.136.239.211|936220|CN|apnic |BAOSHUO-AS-AP Baoshuo Network, CN
route-views5.routeviews.org|207934|185.156.96.227|914783|DK|ripencc|WNB-AS, DK
route-views5.routeviews.org|49544|185.197.24.1|912384|NL|ripencc|I3DNET, NL
route-views5.routeviews.org|49544|185.197.26.1|913321|NL|ripencc|I3DNET, NL
route-views5.routeviews.org|49544|188.122.95.61|916908|NL|ripencc|I3DNET, NL
route-views5.routeviews.org|35008|194.246.109.5|939464|GB|ripencc|KERFUFFLE Kerfuffle, GB
route-views5.routeviews.org|137409|202.165.70.255|927368|AU|apnic |GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU
route-views5.routeviews.org|1221|203.62.252.83|915523|AU|apnic |ASN-TELSTRA Telstra Corporation Ltd, AU
route-views5.routeviews.org|19529|207.2.124.0|937821|US|arin |ROGERS, US
route-views5.routeviews.org|19529|207.2.125.0|937587|US|arin |ROGERS, US
route-views5.routeviews.org|399580|209.209.88.250|949860|CA|arin |RADISHNETWORKS-NET-01, CA
route-views5.routeviews.org|11537|2001:468:0:2::14|7487|US|arin |INTERNET2-RESEARCH-EDU, US
route-views5.routeviews.org|35008|2001:67c:760:a::5|184458|GB|ripencc|KERFUFFLE Kerfuffle, GB
route-views5.routeviews.org|41666|2001:67c:8e4::|186187|FI|ripencc|PYRO-AS Institute for Pyrotechnical Cleaning, FI
route-views5.routeviews.org|1221|2001:8000:100::30:510|184725|AU|apnic |ASN-TELSTRA Telstra Corporation Ltd, AU
route-views5.routeviews.org|58511|2400:8280::24|186679|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views5.routeviews.org|58511|2400:8280::8e|186675|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views5.routeviews.org|137409|2401:3cc0::4:285|181085|AU|apnic |GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU
route-views5.routeviews.org|141776|2406:840:e08f:1::1|184879|CN|apnic |BAOSHUO-AS-AP Baoshuo Network, CN
route-views5.routeviews.org|19529|2602:fd10:10::|184134|US|arin |ROGERS, US
route-views5.routeviews.org|19529|2602:fd10:20::|181880|US|arin |ROGERS, US
route-views5.routeviews.org|33185|2602:fd23:3::131|184539|CA|arin |HIVE-DATA-CENTER, CA
route-views5.routeviews.org|399580|2606:5040::201|177432|CA|arin |RADISHNETWORKS-NET-01, CA
route-views5.routeviews.org|49544|2a00:1630::61|174806|NL|ripencc|I3DNET, NL
route-views5.routeviews.org|49544|2a00:1d26::1|172050|NL|ripencc|I3DNET, NL
route-views5.routeviews.org|49544|2a00:1d26:4001::1|171233|NL|ripencc|I3DNET, NL
route-views5.routeviews.org|207934|2a03:300:2::3|174315|DK|ripencc|WNB-AS, DK
route-views5.routeviews.org|56987|2a0c:3d00::2|185894|FR|ripencc|AS-ABACLOUDA, FR
route-views6.routeviews.org|7660|2001:200:e000::1000:3|181290|JP|apnic |APAN-JP Asia Pacific Advanced Network - Japan, JP
route-views6.routeviews.org|2497|2001:240:100:ff::2497:2|177371|JP|apnic |IIJ Internet Initiative Japan Inc., JP
route-views6.routeviews.org|2914|2001:418:0:1000::f000|169983|US|arin |NTT-LTD-2914, US
route-views6.routeviews.org|209|2001:428::205:171:8:75|171338|US|arin |CENTURYLINK-US-LEGACY-QWEST, US
route-views6.routeviews.org|209|2001:428::205:171:8:123|171338|US|arin |CENTURYLINK-US-LEGACY-QWEST, US
route-views6.routeviews.org|209|2001:428::205:171:200:139|171338|US|arin |CENTURYLINK-US-LEGACY-QWEST, US
route-views6.routeviews.org|6939|2001:470:0:1a::1|181875|US|arin |HURRICANE, US
route-views6.routeviews.org|3257|2001:668:0:4::2|174005|US|ripencc|GTT-BACKBONE GTT, US
route-views6.routeviews.org|18106|2001:d98::19|186163|SG|apnic |VIEWQWEST-SG-AP Viewqwest Pte Ltd, SG
route-views6.routeviews.org|7018|2001:1890:111d:1::63|174013|US|arin |ATT-INTERNET4, US
route-views6.routeviews.org|20912|2001:40d0::126|183999|IT|ripencc|ASN-PANSERVICE, IT
route-views6.routeviews.org|58511|2400:8280::24|186686|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views6.routeviews.org|23673|2402:c100::104|195197|KH|apnic |ONLINE-AS Cogetel Online, Cambodia, ISP, KH
route-views6.routeviews.org|24441|2404:cc00:1::1|48|KH|apnic |CITYLINK-AS-KH CityLink Corporation, LTD, KH
route-views6.routeviews.org|140731|2406:840:eb83::1|187534|CN|apnic |TOHU-OP-AP TOHU Public Internet, CN
route-views6.routeviews.org|140731|2406:840:eb89::1|187534|CN|apnic |TOHU-OP-AP TOHU Public Internet, CN
route-views6.routeviews.org|209306|2406:840:feed:2::1|185166|CN|ripencc|SOHANET Soha Network, CN
route-views6.routeviews.org|1239|2600:0:1:1239:144:228:241:130|9295|US|arin |SPRINTLINK, US
route-views6.routeviews.org|701|2600:803::15|174158|US|arin |UUNET, US
route-views6.routeviews.org|53767|2605:9d00::2|8|US|arin |ICASTCENTER, US
route-views6.routeviews.org|1403|2606:6d00:eb0::252|174097|CA|arin |EBOX, CA
route-views6.routeviews.org|22652|2607:fad8::1:9|174774|CA|arin |FIBRENOIRE-INTERNET, CA
route-views6.routeviews.org|57463|2a00:1728::1f:4|182566|BG|ripencc|NETIX, BG
route-views6.routeviews.org|57866|2a00:a7c0:e20a::17|175530|NL|ripencc|FUSIX-AS, NL
route-views6.routeviews.org|49788|2a02:d140:1::60|185737|NO|ripencc|NEXTHOP, NO
route-views6.routeviews.org|206271|2a0a:6040:ef00::2|185196|TR|ripencc|FATIHUNLU-AS Fatih Unlu, TR
route-views6.routeviews.org|37100|2c0f:feb0:0:1::8|175008|MU|afrinic|SEACOM-AS, MU
